HUC8,WSF_1MW_DC,WF_1MW_DC,CF_1MW_DC,WF_norm,CF_norm,WSF_norm,Risk_score_equal_weights
10020002,5.421584456124714,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.01661700233658772,0.3807856281035154
10070005,5.098914441246942,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.015557000784553033,0.38043229425283726
14070004,37.32640203534328,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.12142734910576604,0.38029260491746575
10020007,4.967129734725761,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.015124075545125988,0.38028798583969486
10050002,4.767617003362186,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.014468657331022086,0.3800695131016602
10010002,4.485106833053133,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.013540584671073762,0.3797601555483441
10030101,4.477330910228234,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.013515040028302982,0.37975164066742056
15030107,68.2130385639367,79.12256622395904,0.1741321523116518,0.7422519140403379,0.17408037350017083,0.2228928747135365,0.37974172075134843
10020005,4.454448269137755,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.013439868385596273,0.37972658345318494
10040104,4.438179646478203,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.013386424419707084,0.37970876879788856
10010001,4.328863263993434,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.013027309752233051,0.37958906390873054
10040101,4.243297795429872,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.012746219085930178,0.37949536701996295
15020001,72.12881020492486,22.73011188074544,0.6991544518811159,0.2009169685284959,0.6989465558315958,0.23575655533298656,0.3785400265643594
14040107,62.06808512153437,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.20270612079841133,0.377810913692088
15040003,47.535415392853395,62.117842780398014,0.3982241597533973,0.5790164041485463,0.39810574639077984,0.15496492466202835,0.3773623584004515
16020305,125.11894340404476,5.185446886570566,0.6899140274044178,0.0324983320413941,0.6897088790278038,0.40983416045185384,0.3773471238403506
14080105,50.90132383279088,17.56276429548498,0.8148238673905122,0.15131342039272744,0.8145815766311106,0.1660222526002686,0.3773057498747023
15060104,70.6790105726291,22.73011188074544,0.6991544518811159,0.2009169685284959,0.6989465558315958,0.23099382626144588,0.3769524502071792
15020002,70.34686208297589,22.73011188074544,0.6991544518811159,0.2009169685284959,0.6989465558315958,0.22990268702227068,0.3765887371274541
14070006,50.14042536812608,17.56276429548498,0.8148238673905122,0.15131342039272744,0.8145815766311106,0.16352262909545975,0.37647254203976593
10090206,60.62613332626217,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.1979691726145935,0.3762319309641488
16060002,199.89575201480446,7.110150752612784,0.42233889949646064,0.05097437594806938,0.42221331553067487,0.6554830572470243,0.37622358290858954
16060013,199.89575201480446,7.110150752612784,0.42233889949646064,0.05097437594806938,0.42221331553067487,0.6554830572470243,0.37622358290858954
16060010,199.89575201480446,7.110150752612784,0.42233889949646064,0.05097437594806938,0.42221331553067487,0.6554830572470243,0.37622358290858954
16060011,199.89575201480446,7.110150752612784,0.42233889949646064,0.05097437594806938,0.42221331553067487,0.6554830572470243,0.37622358290858954
18090202,199.89575201480446,7.110150752612784,0.42233889949646064,0.05097437594806938,0.42221331553067487,0.6554830572470243,0.37622358290858954
15060101,69.71171120059546,22.73011188074544,0.6991544518811159,0.2009169685284959,0.6989465558315958,0.22781615623212434,0.375893226864072
15060102,69.14043963226753,22.73011188074544,0.6991544518811159,0.2009169685284959,0.6989465558315958,0.22593947503728112,0.37526766646579096
10080008,59.66242141308152,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.19480328772729535,0.3751766360017161
10090202,59.094755061845355,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.19293845001197144,0.37455502342994146
14060002,58.954847516054095,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.19247884047640218,0.3744018202514183
10180010,58.75257239500549,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.19181434755061622,0.3741803226094897
10180011,58.500851955074324,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.1909874220703947,0.37390468078274913
14080107,31.483792559021232,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.10223382374773138,0.3738947631314542
10030202,8.193153369193162,34.017906200487516,0.7868282533330294,0.3092732653805021,0.7865942871685022,0.025721868651905278,0.37386314040030316
10180005,58.44738181094993,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.19081176758393475,0.3738461292872625
10090201,58.116759434157,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.18972564177001103,0.37348408734928795
10180004,57.53672521376978,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.18782017443343008,0.3728489315704276
16010101,57.34276679041242,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.18718300264705606,0.3726365409749696
10080014,48.342926668217295,8.66522667142474,0.8946501793867511,0.06590220534619087,0.8943841519910926,0.15761767566368395,0.3726346776669891
10080007,57.32858753847433,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.1871364224618264,0.37262101424655975
10080003,57.2920836432175,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.1870165037094062,0.37258104132908637
14060004,57.2356705791302,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.18683118145220723,0.3725192672433533
10080013,48.23480690416353,8.66522667142474,0.8946501793867511,0.06590220534619087,0.8943841519910926,0.15726249200106185,0.37251628311278173
10080002,57.191187055056346,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.18668504886354348,0.3724705563804654
14060003,57.061400617988625,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.18625868812848434,0.3723284361354457
13010003,29.912614110570594,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.09707235377193582,0.37217427313952234
10080009,47.810529709015356,8.66522667142474,0.8946501793867511,0.06590220534619087,0.8943841519910926,0.15586870124080066,0.37205168619269474
10070001,47.76019509803977,8.66522667142474,0.8946501793867511,0.06590220534619087,0.8943841519910926,0.15570334727763369,0.37199656820497234
16020101,56.6041675072332,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.1847566340649049,0.3718277514475859
10080012,47.59256494239006,8.66522667142474,0.8946501793867511,0.06590220534619087,0.8943841519910926,0.15515266634366523,0.3718130078936495
10080001,56.3760950149814,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.18400739433200033,0.3715780048699511
10080005,56.285137502431745,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.18370859029063824,0.3714784035228303
16020203,56.10475684199692,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.18311602274112365,0.3712808810063255
14080205,55.89875630908698,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.1824392914846193,0.37105530392082403
